global_step,phase,run,epoch,loss,lr
170380,finetune,ft-19,,0.102986,1.558840262157686e-06
170430,finetune,ft-19,,0.102949,1.5629012038743495e-06
170480,finetune,ft-19,,0.10296,1.5669668101273451e-06
170530,finetune,ft-19,,0.102943,1.5710370754782973e-06
170580,finetune,ft-19,,0.102896,1.5751119944825848e-06
170630,finetune,ft-19,,0.102897,1.5791915616893786e-06
170680,finetune,ft-19,,0.102854,1.5832757716416192e-06
170730,finetune,ft-19,,0.10287,1.5873646188760464e-06
170780,finetune,ft-19,,0.102883,1.5914580979231904e-06
170830,finetune,ft-19,,0.102861,1.5955562033073807e-06
170880,finetune,ft-19,,0.102858,1.5996589295467705e-06
170930,finetune,ft-19,,0.10288,1.6037662711533256e-06
170980,finetune,ft-19,,0.102855,1.6078782226328375e-06
171080,finetune,ft-19,,0.102839,1.6161159332030801e-06
171130,finetune,ft-19,,0.102832,1.6202416812745887e-06
171180,finetune,ft-19,,0.102801,1.6243720171806366e-06
171230,finetune,ft-19,,0.1028,1.628506935396255e-06
171280,finetune,ft-19,,0.102785,1.6326464303903512e-06
171330,finetune,ft-19,,0.102796,1.6367904966257017e-06
171380,finetune,ft-19,,0.102773,1.6409391285589785e-06
171430,finetune,ft-19,,0.10278,1.6450923206407402e-06
171480,finetune,ft-19,,0.102748,1.649250067315451e-06
171530,finetune,ft-19,,0.102761,1.6534123630214756e-06
171580,finetune,ft-19,,0.102775,1.6575792021910946e-06
171630,finetune,ft-19,,0.102782,1.661750579250517e-06
171680,finetune,ft-19,,0.102788,1.6659264886198775e-06
171730,finetune,ft-19,,0.10278,1.6701069247132454e-06
171780,finetune,ft-19,,0.102767,1.6742918819386437e-06
171830,finetune,ft-19,,0.102757,1.6784813546980367e-06
171880,finetune,ft-19,,0.102735,1.682675337387355e-06
171930,finetune,ft-19,,0.102762,1.6868738243964974e-06
171980,finetune,ft-19,,0.102776,1.6910768101093324e-06
172030,finetune,ft-19,,0.102754,1.6952842889037192e-06
172080,finetune,ft-19,,0.102764,1.6994962551514944e-06
172130,finetune,ft-19,,0.102768,1.7037127032185033e-06
172180,finetune,ft-19,,0.10278,1.7079336274645907e-06
172230,finetune,ft-19,,0.102763,1.712159022243611e-06
172280,finetune,ft-19,,0.102781,1.716388881903451e-06
172330,finetune,ft-19,,0.102764,1.7206232007860057e-06
172380,finetune,ft-19,,0.102734,1.724861973227221e-06
172430,finetune,ft-19,,0.102751,1.7291051935570806e-06
172480,finetune,ft-19,,0.102759,1.733352856099617e-06
172530,finetune,ft-19,,0.102786,1.7376049551729268e-06
172580,finetune,ft-19,,0.102776,1.7418614850891584e-06
172630,finetune,ft-19,,0.102777,1.7461224401545462e-06
172680,finetune,ft-19,,0.102784,1.7503878146694013e-06
172730,finetune,ft-19,,0.102765,1.754657602928121e-06
172780,finetune,ft-19,,0.10276,1.758931799219205e-06
172830,finetune,ft-19,,0.102749,1.7632103978252443e-06
172880,finetune,ft-19,,0.102751,1.7674933930229532e-06
172930,finetune,ft-19,,0.102749,1.7717807790831602e-06
172980,finetune,ft-19,,0.102743,1.7760725502708189e-06
173030,finetune,ft-19,,0.102777,1.7803687008450199e-06
173080,finetune,ft-19,,0.102788,1.7846692250589913e-06
173130,finetune,ft-19,,0.1028,1.788974117160116e-06
173180,finetune,ft-19,,0.102811,1.7932833713899333e-06
173230,finetune,ft-19,,0.102819,1.7975969819841463e-06
173280,finetune,ft-19,,0.102823,1.801914943172631e-06
173330,finetune,ft-19,,0.102808,1.8062372491794406e-06
173380,finetune,ft-19,,0.102773,1.8105638942228226e-06
173430,finetune,ft-19,,0.102799,1.8148948725152133e-06
173480,finetune,ft-19,,0.102816,1.819230178263261e-06
173530,finetune,ft-19,,0.10281,1.8235698056678186e-06
173630,finetune,ft-19,,0.102824,1.8322620022209812e-06
173680,finetune,ft-19,,0.10284,1.8366145597424283e-06
173730,finetune,ft-19,,0.102842,1.8409714156660754e-06
173830,finetune,ft-19,,0.102873,1.8496979994023338e-06
173927,finetune,ft-20,,0.099386,1.8581791468155017e-06
173977,finetune,ft-20,,0.102467,1.8625571512286416e-06
174027,finetune,ft-20,,0.102146,1.866939419341743e-06
174077,finetune,ft-20,,0.101394,1.8713259452928252e-06
174127,finetune,ft-20,,0.101746,1.8757167232142387e-06
174177,finetune,ft-20,,0.101959,1.8801117472326295e-06
174227,finetune,ft-20,,0.101913,1.8845110114689794e-06
174277,finetune,ft-20,,0.102009,1.8889145100385863e-06
174327,finetune,ft-20,,0.102089,1.893322237051076e-06
174377,finetune,ft-20,,0.102156,1.89773418661044e-06
174427,finetune,ft-20,,0.102172,1.9021503528150044e-06
174477,finetune,ft-20,,0.102096,1.9065707297574684e-06
174527,finetune,ft-20,,0.102365,1.910995311524881e-06
174577,finetune,ft-20,,0.102284,1.9154240921986826e-06
174627,finetune,ft-20,,0.102351,1.9198570658546885e-06
174677,finetune,ft-20,,0.102262,1.92429422656311e-06
174727,finetune,ft-20,,0.102391,1.9287355683885528e-06
174777,finetune,ft-20,,0.102384,1.933181085390041e-06
174827,finetune,ft-20,,0.102444,1.937630771620992e-06
174877,finetune,ft-20,,0.102437,1.942084621129272e-06
174927,finetune,ft-20,,0.102526,1.946542627957156e-06
174977,finetune,ft-20,,0.102614,1.9510047861413726e-06
175027,finetune,ft-20,,0.102596,1.9554710897130944e-06
175077,finetune,ft-20,,0.102512,1.9599415326979394e-06
175127,finetune,ft-20,,0.102679,1.9644161091159966e-06
175177,finetune,ft-20,,0.102686,1.9688948129818253e-06
175227,finetune,ft-20,,0.102704,1.973377638304468e-06
175277,finetune,ft-20,,0.102659,1.9778645790874457e-06
175327,finetune,ft-20,,0.10267,1.9823556293287785e-06
175377,finetune,ft-20,,0.10268,1.9868507830209872e-06
175427,finetune,ft-20,,0.102602,1.9913500341511114e-06
175477,finetune,ft-20,,0.102743,1.995853376700694e-06
175527,finetune,ft-20,,0.102767,2.00036080464583e-06
175577,finetune,ft-20,,0.102815,2.0048723119571164e-06
175627,finetune,ft-20,,0.102775,2.009387892599727e-06
175677,finetune,ft-20,,0.102805,2.013907540533369e-06
175727,finetune,ft-20,,0.102809,2.018431249712302e-06
175777,finetune,ft-20,,0.102835,2.022959014085372e-06
175827,finetune,ft-20,,0.102784,2.0274908275959787e-06
175877,finetune,ft-20,,0.102804,2.03202668418213e-06
175927,finetune,ft-20,,0.102744,2.036566577776402e-06
175977,finetune,ft-20,,0.102804,2.0411105023059873e-06
176027,finetune,ft-20,,0.102836,2.045658451692685e-06
176077,finetune,ft-20,,0.10289,2.050210419852901e-06
176127,finetune,ft-20,,0.102886,2.054766400697669e-06
176177,finetune,ft-20,,0.102877,2.0593263881326614e-06
176227,finetune,ft-20,,0.10286,2.0638903760581815e-06
176277,finetune,ft-20,,0.102865,2.0684583583691985e-06
176327,finetune,ft-20,,0.102864,2.07303032895531e-06
176377,finetune,ft-20,,0.102876,2.077606281700804e-06
176427,finetune,ft-20,,0.102917,2.0821862104846336e-06
176477,finetune,ft-20,,0.102867,2.0867701091804265e-06
176527,finetune,ft-20,,0.102813,2.0913579716565176e-06
176577,finetune,ft-20,,0.102839,2.0959497917759144e-06
176627,finetune,ft-20,,0.102855,2.1005455633963537e-06
176677,finetune,ft-20,,0.102946,2.1051452803702698e-06
176727,finetune,ft-20,,0.10295,2.1097489365448357e-06
176777,finetune,ft-20,,0.102966,2.1143565257619415e-06
176827,finetune,ft-20,,0.10298,2.1189680418582205e-06
176877,finetune,ft-20,,0.102923,2.123583478665048e-06
176927,finetune,ft-20,,0.102917,2.1282028300085683e-06
176977,finetune,ft-20,,0.10295,2.1328260897096775e-06
177027,finetune,ft-20,,0.102975,2.1374532515840557e-06
177077,finetune,ft-20,,0.103058,2.142084309442142e-06
177127,finetune,ft-20,,0.10309,2.1467192570891875e-06
177177,finetune,ft-20,,0.103067,2.151358088325222e-06
177227,finetune,ft-20,,0.103108,2.156000796945094e-06
177277,finetune,ft-20,,0.103084,2.1606473767384573e-06
177327,finetune,ft-20,,0.10311,2.1652978214897865e-06
177377,finetune,ft-20,,0.103136,2.1699521249783946e-06
177427,finetune,ft-20,,0.103125,2.174610280978422e-06
177477,finetune,ft-20,,0.103131,2.1792722832588715e-06
177527,finetune,ft-20,,0.103122,2.183938125583579e-06
177577,finetune,ft-20,,0.103096,2.188607801711264e-06
177627,finetune,ft-20,,0.103124,2.193281305395503e-06
177677,finetune,ft-20,,0.10316,2.1979586303847656e-06
177727,finetune,ft-20,,0.103125,2.2026397704223962e-06
177777,finetune,ft-20,,0.103145,2.2073247192466446e-06
177827,finetune,ft-20,,0.10318,2.212013470590664e-06
177877,finetune,ft-20,,0.103175,2.216706018182527e-06
177927,finetune,ft-20,,0.10318,2.221402355745216e-06
177977,finetune,ft-20,,0.103171,2.226102476996652e-06
178027,finetune,ft-20,,0.103155,2.230806375649694e-06
178077,finetune,ft-20,,0.103163,2.235514045412141e-06
178127,finetune,ft-20,,0.103142,2.240225479986758e-06
178177,finetune,ft-20,,0.103164,2.244940673071266e-06
178227,finetune,ft-20,,0.103169,2.249659618358374e-06
178277,finetune,ft-20,,0.103185,2.2543823095357408e-06
178327,finetune,ft-20,,0.103181,2.2591087402860465e-06
178377,finetune,ft-20,,0.103172,2.2638389042869484e-06
178427,finetune,ft-20,,0.103141,2.2685727952111266e-06
178477,finetune,ft-20,,0.103093,2.2733104067262593e-06
178527,finetune,ft-20,,0.103094,2.278051732495055e-06
178577,finetune,ft-20,,0.103085,2.282796766175252e-06
178627,finetune,ft-20,,0.103093,2.2875455014196374e-06
178677,finetune,ft-20,,0.103122,2.292297931876038e-06
178727,finetune,ft-20,,0.103089,2.2970540511873386e-06
178777,finetune,ft-20,,0.103078,2.301813852991489e-06
178827,finetune,ft-20,,0.10308,2.3065773309215128e-06
178877,finetune,ft-20,,0.103082,2.3113444786055248e-06
178927,finetune,ft-20,,0.103081,2.316115289666721e-06
178977,finetune,ft-20,,0.103054,2.320889757723405e-06
179027,finetune,ft-20,,0.103088,2.3256678763889753e-06
179077,finetune,ft-20,,0.1031,2.330449639271964e-06
179127,finetune,ft-20,,0.103088,2.3352350399760147e-06
179177,finetune,ft-20,,0.103074,2.340024072099914e-06
179227,finetune,ft-20,,0.10308,2.3448167292375872e-06
179277,finetune,ft-20,,0.103088,2.3496130049781105e-06
179327,finetune,ft-20,,0.103084,2.3544128929057226e-06
179377,finetune,ft-20,,0.103058,2.359216386599819e-06
179427,finetune,ft-20,,0.10305,2.364023479634992e-06
179477,finetune,ft-20,,0.103048,2.368834165581002e-06
179527,finetune,ft-20,,0.103002,2.373648438002807e-06
179577,finetune,ft-20,,0.102999,2.378466290460572e-06
179627,finetune,ft-20,,0.103028,2.3832877165096746e-06
179677,finetune,ft-20,,0.103044,2.3881127097007015e-06
179727,finetune,ft-20,,0.103037,2.392941263579488e-06
179777,finetune,ft-20,,0.103049,2.3977733716870752e-06
179827,finetune,ft-20,,0.103028,2.4026090275597777e-06
179877,finetune,ft-20,,0.103001,2.407448224729151e-06
179927,finetune,ft-20,,0.103037,2.412290956722024e-06
179977,finetune,ft-20,,0.103009,2.417137217060485e-06
180027,finetune,ft-20,,0.103003,2.4219869992619096e-06
180077,finetune,ft-20,,0.103003,2.426840296838959e-06
180127,finetune,ft-20,,0.103017,2.431697103299591e-06
180177,finetune,ft-20,,0.103013,2.4365574121470794e-06
180227,finetune,ft-20,,0.10299,2.4414212168800015e-06
180277,finetune,ft-20,,0.103003,2.4462885109922676e-06
180327,finetune,ft-20,,0.102986,2.4511592879731042e-06
180377,finetune,ft-20,,0.102969,2.4560335413071035e-06
180427,finetune,ft-20,,0.10297,2.4609112644741858e-06
180477,finetune,ft-20,,0.103006,2.4657924509496507e-06
180527,finetune,ft-20,,0.103026,2.4706770942041384e-06
180577,finetune,ft-20,,0.10303,2.4755651877036897e-06
180627,finetune,ft-20,,0.103042,2.4804567249097087e-06
180677,finetune,ft-20,,0.103019,2.4853516992790183e-06
180727,finetune,ft-20,,0.103024,2.490250104263825e-06
180777,finetune,ft-20,,0.103009,2.4951519333117474e-06
180827,finetune,ft-20,,0.102997,2.5000571798658297e-06
180877,finetune,ft-20,,0.102985,2.504965837364541e-06
180927,finetune,ft-20,,0.102983,2.5098778992417956e-06
180977,finetune,ft-20,,0.102994,2.514793358926944e-06
181027,finetune,ft-20,,0.102971,2.5197122098447925e-06
181077,finetune,ft-20,,0.102993,2.5246344454156156e-06
181127,finetune,ft-20,,0.102986,2.5295600590551587e-06
181177,finetune,ft-20,,0.102978,2.5344890441746473e-06
181191,finetune,ft-23,,0.112172,2.5358697632794724e-06
181241,finetune,ft-23,,0.112175,2.5408030542717597e-06
181291,finetune,ft-23,,0.112172,2.545739701704746e-06
181341,finetune,ft-23,,0.112175,2.5506796989748924e-06
181391,finetune,ft-23,,0.112168,2.5556230394741898e-06
181441,finetune,ft-23,,0.112176,2.5605697165901435e-06
181491,finetune,ft-23,,0.112171,2.565519723705815e-06
181541,finetune,ft-23,,0.112181,2.5704730541997936e-06
181591,finetune,ft-23,,0.112181,2.575429701446233e-06
181641,finetune,ft-23,,0.112219,2.580389658814849e-06
181691,finetune,ft-23,,0.11223,2.5853529196709202e-06
181741,finetune,ft-23,,0.11221,2.590319477375325e-06
181791,finetune,ft-23,,0.112201,2.5952893252845146e-06
181841,finetune,ft-23,,0.112186,2.6002624567505513e-06
181891,finetune,ft-23,,0.112196,2.6052388651210875e-06
181941,finetune,ft-23,,0.112183,2.610218543739418e-06
182012,finetune,ft-23,,0.11305,2.6172952932688907e-06
182062,finetune,ft-24,,0.114919,2.622282858313376e-06
182112,finetune,ft-24,,0.113114,2.6272736708066615e-06
182162,finetune,ft-24,,0.112338,2.6322677240727576e-06
182212,finetune,ft-24,,0.11221,2.63726501143134e-06
182262,finetune,ft-24,,0.112672,2.6422655261977697e-06
182312,finetune,ft-24,,0.112718,2.6472692616830705e-06
182362,finetune,ft-24,,0.11255,2.652276211193983e-06
182412,finetune,ft-24,,0.112393,2.6572863680329166e-06
182462,finetune,ft-24,,0.112263,2.6622997254980233e-06
182512,finetune,ft-24,,0.111956,2.667316276883147e-06
182562,finetune,ft-24,,0.112527,2.672336015477881e-06
182612,finetune,ft-24,,0.112804,2.67735893456754e-06
182662,finetune,ft-24,,0.112861,2.6823850274331912e-06
182712,finetune,ft-24,,0.112914,2.6874142873516556e-06
182762,finetune,ft-24,,0.112681,2.6924467075955056e-06
182812,finetune,ft-24,,0.112514,2.6974822814331112e-06
182862,finetune,ft-24,,0.11247,2.7025210021286077e-06
182912,finetune,ft-24,,0.112344,2.7075628629419234e-06
182962,finetune,ft-24,,0.112362,2.7126078571287775e-06
183012,finetune,ft-24,,0.112552,2.7176559779407153e-06
183062,finetune,ft-24,,0.11257,2.7227072186250844e-06
183112,finetune,ft-24,,0.112447,2.727761572425078e-06
183162,finetune,ft-24,,0.112531,2.7328190325796966e-06
183212,finetune,ft-24,,0.112534,2.7378795923238132e-06
183262,finetune,ft-24,,0.112472,2.7429432448881375e-06
183312,finetune,ft-24,,0.112464,2.7480099834992515e-06
183362,finetune,ft-24,,0.112552,2.7530798013796015e-06
183412,finetune,ft-24,,0.112734,2.758152691747524e-06
183462,finetune,ft-24,,0.112756,2.7632286478172364e-06
183512,finetune,ft-24,,0.112708,2.7683076627988536e-06
183562,finetune,ft-24,,0.112702,2.7733897298984147e-06
183612,finetune,ft-24,,0.112638,2.778474842317857e-06
183662,finetune,ft-24,,0.112732,2.7835629932550537e-06
183712,finetune,ft-24,,0.112703,2.7886541759038155e-06
183762,finetune,ft-24,,0.112701,2.7937483834538944e-06
183812,finetune,ft-24,,0.112673,2.7988456090909925e-06
183862,finetune,ft-24,,0.112589,2.8039458459967915e-06
183912,finetune,ft-24,,0.112527,2.8090490873489128e-06
183962,finetune,ft-24,,0.112579,2.814155326320994e-06
184012,finetune,ft-24,,0.112502,2.8192645560826353e-06
184062,finetune,ft-24,,0.112481,2.8243767697994605e-06
184112,finetune,ft-24,,0.112519,2.8294919606330816e-06
184162,finetune,ft-24,,0.112485,2.8346101217411366e-06
184212,finetune,ft-24,,0.112447,2.8397312462772925e-06
184262,finetune,ft-24,,0.112443,2.8448553273912444e-06
184312,finetune,ft-24,,0.112354,2.849982358228751e-06
184362,finetune,ft-24,,0.112359,2.8551123319315973e-06
184412,finetune,ft-24,,0.112433,2.860245241637656e-06
184462,finetune,ft-24,,0.11247,2.8653810804808565e-06
184512,finetune,ft-24,,0.112477,2.870519841591219e-06
184562,finetune,ft-24,,0.112448,2.8756615180948548e-06
184612,finetune,ft-24,,0.112451,2.88080610311397e-06
184662,finetune,ft-24,,0.112434,2.885953589766879e-06
184712,finetune,ft-24,,0.112515,2.8911039711680253e-06
184762,finetune,ft-24,,0.112491,2.8962572404279693e-06
184812,finetune,ft-24,,0.112533,2.9014133906534215e-06
184862,finetune,ft-24,,0.112583,2.906572414947218e-06
184912,finetune,ft-24,,0.112579,2.9117343064083704e-06
184962,finetune,ft-24,,0.112596,2.9168990581320488e-06
185012,finetune,ft-24,,0.112591,2.9220666632095833e-06
185062,finetune,ft-24,,0.112577,2.9272371147285176e-06
185112,finetune,ft-24,,0.112572,2.9324104057725504e-06
185162,finetune,ft-24,,0.112538,2.9375865294216125e-06
185212,finetune,ft-24,,0.11251,2.942765478751829e-06
185262,finetune,ft-24,,0.112514,2.9479472468355563e-06
185312,finetune,ft-24,,0.112459,2.9531318267413776e-06
185362,finetune,ft-24,,0.112408,2.958319211534101e-06
185412,finetune,ft-24,,0.112412,2.9635093942747945e-06
185462,finetune,ft-24,,0.112378,2.968702368020792e-06
185512,finetune,ft-24,,0.112302,2.973898125825678e-06
185562,finetune,ft-24,,0.112297,2.9790966607393303e-06
185612,finetune,ft-24,,0.112269,2.9842979658078764e-06
185662,finetune,ft-24,,0.112251,2.989502034073786e-06
185712,finetune,ft-24,,0.112293,2.994708858575798e-06
185762,finetune,ft-24,,0.112316,2.999918432348975e-06
185812,finetune,ft-24,,0.11231,3.0051307484247133e-06
185862,finetune,ft-24,,0.112326,3.0103457998307166e-06
185912,finetune,ft-24,,0.112303,3.015563579591052e-06
185962,finetune,ft-24,,0.112273,3.020784080726125e-06
186012,finetune,ft-24,,0.112282,3.0260072962527073e-06
186062,finetune,ft-24,,0.112263,3.031233219183937e-06
186112,finetune,ft-24,,0.112213,3.036461842529328e-06
186162,finetune,ft-24,,0.112197,3.041693159294785e-06
186212,finetune,ft-24,,0.112163,3.046927162482612e-06
186262,finetune,ft-24,,0.112189,3.0521638450915086e-06
186312,finetune,ft-24,,0.112178,3.0574032001166084e-06
186362,finetune,ft-24,,0.112185,3.062645220549458e-06
186412,finetune,ft-24,,0.112219,3.0678898993780327e-06
186462,finetune,ft-24,,0.112247,3.073137229586769e-06
186512,finetune,ft-24,,0.112292,3.0783872041565382e-06
186562,finetune,ft-24,,0.112296,3.083639816064698e-06
186612,finetune,ft-24,,0.112323,3.0888950582850446e-06
186662,finetune,ft-24,,0.112321,3.094152923787893e-06
186712,finetune,ft-24,,0.112325,3.0994134055400197e-06
186762,finetune,ft-24,,0.112301,3.104676496504722e-06
186812,finetune,ft-24,,0.11231,3.1099421896417966e-06
186862,finetune,ft-24,,0.112315,3.115210477907556e-06
186912,finetune,ft-24,,0.112307,3.1204813542548455e-06
186962,finetune,ft-24,,0.112298,3.1257548116330583e-06
187033,finetune,ft-25,,0.116263,3.133247542019587e-06
187083,finetune,ft-25,,0.114671,3.138527216294732e-06
187133,finetune,ft-25,,0.11327,3.1438094474616418e-06
187183,finetune,ft-25,,0.112606,3.1490942284545245e-06
187233,finetune,ft-25,,0.112057,3.154381552204157e-06
187283,finetune,ft-25,,0.112123,3.159671411637928e-06
187333,finetune,ft-25,,0.11167,3.1649637996798276e-06
187383,finetune,ft-25,,0.111446,3.1702587092504664e-06
187433,finetune,ft-25,,0.111625,3.175556133267068e-06
187483,finetune,ft-25,,0.111257,3.1808560646435216e-06
187533,finetune,ft-25,,0.111116,3.1861584962903382e-06
187583,finetune,ft-25,,0.111049,3.1914634211146904e-06
187633,finetune,ft-25,,0.111078,3.1967708320204204e-06
187683,finetune,ft-25,,0.111121,3.2020807219080355e-06
